Source,Target,Weight,Type
ABronte_Agnes_8,ABronte_Agnes_4,1,undirected
ABronte_Agnes_8,ABronte_Agnes_7,3,undirected
ABronte_Agnes_8,ABronte_Tenant_12,2,undirected
ABronte_Agnes_8,CBronte_Jane_12,3,undirected
ABronte_Agnes_8,CBronte_Professor_4,1,undirected
ABronte_Agnes_9,ABronte_Agnes_10,1,undirected
ABronte_Agnes_9,ABronte_Agnes_11,2,undirected
ABronte_Agnes_9,ABronte_Tenant_12,3,undirected
ABronte_Agnes_9,ABronte_Tenant_14,4,undirected
ABronte_Agnes_9,CBronte_Jane_7,1,undirected
ABronte_Agnes_9,CBronte_Professor_4,4,undirected
ABronte_Agnes_10,ABronte_Agnes_2,6,undirected
ABronte_Agnes_10,ABronte_Agnes_9,1,undirected
ABronte_Agnes_10,ABronte_Agnes_14,2,undirected
ABronte_Agnes_10,ABronte_Tenant_11,1,undirected
ABronte_Agnes_11,ABronte_Agnes_1,3,undirected
ABronte_Agnes_11,ABronte_Agnes_4,2,undirected
ABronte_Agnes_11,ABronte_Agnes_5,6,undirected
ABronte_Agnes_11,ABronte_Agnes_6,4,undirected
ABronte_Agnes_11,ABronte_Agnes_9,2,undirected
ABronte_Agnes_11,ABronte_Agnes_13,1,undirected
ABronte_Agnes_11,ABronte_Agnes_14,5,undirected
ABronte_Agnes_11,ABronte_Agnes_15,2,undirected
ABronte_Agnes_11,ABronte_Tenant_7,1,undirected
ABronte_Agnes_11,ABronte_Tenant_9,2,undirected
ABronte_Agnes_11,Austen_Emma_2,3,undirected
ABronte_Agnes_12,ABronte_Agnes_2,1,undirected
ABronte_Agnes_12,ABronte_Agnes_14,3,undirected
ABronte_Agnes_12,CBronte_Villette_12,2,undirected
ABronte_Agnes_13,ABronte_Agnes_11,1,undirected
ABronte_Agnes_13,ABronte_Tenant_13,4,undirected
ABronte_Agnes_13,CBronte_Professor_15,2,undirected
ABronte_Agnes_14,ABronte_Agnes_1,1,undirected
ABronte_Agnes_14,ABronte_Agnes_2,2,undirected
ABronte_Agnes_14,ABronte_Agnes_3,1,undirected
ABronte_Agnes_14,ABronte_Agnes_4,3,undirected
ABronte_Agnes_14,ABronte_Agnes_6,2,undirected
ABronte_Agnes_14,ABronte_Agnes_10,2,undirected
ABronte_Agnes_14,ABronte_Agnes_11,5,undirected
ABronte_Agnes_14,ABronte_Agnes_12,3,undirected
ABronte_Agnes_14,ABronte_Tenant_3,3,undirected
ABronte_Agnes_14,ABronte_Tenant_4,3,undirected
ABronte_Agnes_14,ABronte_Tenant_6,3,undirected
ABronte_Agnes_14,ABronte_Tenant_11,2,undirected
ABronte_Agnes_14,ABronte_Tenant_13,4,undirected
ABronte_Agnes_14,CBronte_Villette_6,1,undirected
ABronte_Agnes_14,CBronte_Villette_12,3,undirected
ABronte_Agnes_15,ABronte_Agnes_2,1,undirected
ABronte_Agnes_15,ABronte_Agnes_5,4,undirected
ABronte_Agnes_15,ABronte_Agnes_11,2,undirected
ABronte_Tenant_1,ABronte_Tenant_14,4,undirected
ABronte_Tenant_1,ABronte_Tenant_15,2,undirected
ABronte_Tenant_1,EBronte_Wuthering_7,1,undirected
ABronte_Tenant_2,ABronte_Tenant_3,2,undirected
ABronte_Tenant_2,ABronte_Tenant_5,6,undirected
ABronte_Tenant_2,EBronte_Wuthering_4,1,undirected
ABronte_Tenant_3,ABronte_Agnes_14,3,undirected
ABronte_Tenant_3,ABronte_Tenant_2,2,undirected
ABronte_Tenant_3,ABronte_Tenant_4,2,undirected
ABronte_Tenant_3,CBronte_Jane_10,1,undirected
ABronte_Tenant_4,ABronte_Agnes_14,3,undirected
ABronte_Tenant_4,ABronte_Tenant_3,2,undirected
ABronte_Tenant_4,ABronte_Tenant_15,2,undirected
ABronte_Tenant_4,CBronte_Professor_10,1,undirected
ABronte_Tenant_5,ABronte_Tenant_2,6,undirected
ABronte_Tenant_5,ABronte_Tenant_12,1,undirected
ABronte_Tenant_5,EBronte_Wuthering_1,2,undirected
ABronte_Tenant_6,ABronte_Agnes_14,3,undirected
ABronte_Tenant_6,EBronte_Wuthering_4,2,undirected
ABronte_Tenant_6,EBronte_Wuthering_11,1,undirected
ABronte_Tenant_7,ABronte_Agnes_11,1,undirected
ABronte_Tenant_7,ABronte_Tenant_8,1,undirected
ABronte_Tenant_7,ABronte_Tenant_11,5,undirected
ABronte_Tenant_7,ABronte_Tenant_12,1,undirected
ABronte_Tenant_7,ABronte_Tenant_15,3,undirected
ABronte_Tenant_8,ABronte_Tenant_7,1,undirected
ABronte_Tenant_8,ABronte_Tenant_9,5,undirected
ABronte_Tenant_8,EBronte_Wuthering_15,3,undirected
ABronte_Tenant_9,ABronte_Agnes_11,2,undirected
ABronte_Tenant_9,ABronte_Tenant_8,5,undirected
ABronte_Tenant_9,Austen_Emma_2,1,undirected
ABronte_Tenant_10,EBronte_Wuthering_1,2,undirected
ABronte_Tenant_10,EBronte_Wuthering_7,1,undirected
ABronte_Tenant_10,EBronte_Wuthering_8,6,undirected
ABronte_Tenant_11,ABronte_Agnes_10,1,undirected
ABronte_Tenant_11,ABronte_Agnes_14,2,undirected
ABronte_Tenant_11,ABronte_Tenant_7,5,undirected
ABronte_Tenant_12,ABronte_Agnes_8,2,undirected
ABronte_Tenant_12,ABronte_Agnes_9,3,undirected
ABronte_Tenant_12,ABronte_Tenant_5,1,undirected
ABronte_Tenant_12,ABronte_Tenant_7,1,undirected
ABronte_Tenant_13,ABronte_Agnes_13,4,undirected
ABronte_Tenant_13,ABronte_Agnes_14,4,undirected
ABronte_Tenant_13,ABronte_Tenant_15,3,undirected
ABronte_Tenant_14,ABronte_Agnes_9,4,undirected
ABronte_Tenant_14,ABronte_Tenant_1,4,undirected
